comments_disabled; id; edge_media_to_caption; shortcode; edge_media_to_comment; taken_at_timestamp; dimension; edge_liked_by; owner; is_video
False; 2147068432802267865; Einst kämpfte Laura Bräutigam um den Titel Germany´s Next Topmodel 2016. Im Februar 2019 begann ihr Kampf gegen den Krebs. . „Auf einmal war alles durcheinander und ich war im Krankenhaus. Dann habe ich die Diagnose bekommen. Mein Leben ist komplett zusammengebrochen.“ (Laura, 20, Studentin aus Murr) . „Ich wusste nicht wo vorne und hinten ist. Meine Mutter guckt mich an, meine Schwester guckt mich an, alle den Tränen nahe, niemand weiß was er sagen soll.“ Trotz dieses schweren Schlags schaut Laura nach vorne und versucht ihre Diagnose mit Humor zu nehmen. Dem Lymphdrüsenkrebs, der genau mittig hinter dem Brustkorb sitzt, gibt sie einen Namen. „Ich nenne den Hotschi, weil die Krankheit Hodgin-Lymphom heißt. Ich habe auch nie gesagt ‚das ist mein Krebs‘. Es war immer für mich etwas Fremdes. Es war nie etwas, was zu mir gehört und so muss man das auch sehen.“ Sie war sportlich, ernährte sich gesund und hatte ein glückliches, junges Leben – Laura konnte nicht begreifen, warum gerade sie krank werden sollte. „Wieso gerade ich? Man wird mit Problemen konfrontiert, die man mit 20 eigentlich nicht haben sollte, aber es gibt Mädels und Jungs die sind noch jünger, auch Kinder. Es gibt aber auch Ältere. Es ist in jeder Lebenslage schlimm.“ Sie weiß, dass auch andere schwer unter solch einer Diagnose leiden und fühlt mit. Die Chemotherapie birgt drastische Nebenwirkungen, die es der sonst so agilen Laura schwermachen, aber sie versucht, so gut es geht weiterzumachen wie bisher. „Die Behandlung ist scheiße, aber man muss einfach schauen, dass man sie weit von sich wegschiebt.“ Noch trägt Laura eine Kappe, aber sie möchte, bis ihre Haare wieder lang geworden sind, zu neuen Kräften kommen. „Ansonsten ist alles gut, jetzt muss ich Stück für Stück meinen Körper aufbauen, meine Muskeln aufbauen und die Ausdauer trainieren. Und vor allem stark bleiben! Mich nicht von irgendetwas runterziehen lassen!“ Lauras Abschlussuntersuchung im September war durchweg positiv. Sie fühlt sich rundum gesund. . . . #fuckcancer #cancerfighter #krebsisteinarschloch #fckcncr #lebennachdemkrebs #positivity #optimism #gntm2020 #gntm #swrheimat #badenwürttemberg #stuttgart #ludwigsburg; B3L610tokLZ; 31; 1570170524; (1350, 1080); 1074; 6952489792; False
False; 2146865445182036211; Young Wild Crazy :zany_face:  #Model #beauty #FotodesTages #Porträt #instagood #follow #Fotoshooting #Instagram #fashion #Fotografie #FotodesTages #modeling #Fashionblogger #bilddestages #PortraitFotografie #Modelife #gntm2020 #gntm_2020 #Shooting #stylegoals #Fashionista #styleblogger #styleoftheday #fashiongirl #Instafashion #fashionaddict #picoftheday #instamood #instalike #instaphoto #Modelagency; B3LMr9wotjz; 1; 1570146326; (1080, 1080); 27; 1196889588; False
False; 2146660055525735214; Another post from the amazing #lostplaces shooting 2 weeks ago. :smiling_face_with_smiling_eyes: . Model: @wlknkrnch  MUA: @ikatjak  Location Scout: @mak_photo_ka . . . . #peoplephotography #moodyports  #theworldofportraits #dynamicportraits #portraitpage #portraitphotography #fashion #portraitoftheday #portraitmood #gntm2020 #pxrtraiture  #focusportraits #portraitshared  #whitedress #portraittalents  #couture #ig_portrait #terrificportraits #portraitstream #ourportraitsdays  #portraitsync #availablelight  #withhumans #portrait_shots  #portrait_like #fashionmodel #karlsruhe #lostplaces; B3Kd_JvIbsu; 17; 1570121841; (1349, 1080); 249; 1796701021; False
False; 2146648771455396876; :sparkles:Few times I've been around that track So it's not just gonna happen like that 'Cause I ain't no hollaback girl I ain't no hollaback girl:sparkles: :gem_stone::gem_stone::gem_stone::gem_stone: HAPPY BIRTHDAY @gwenstefani :shooting_star::rose::rose::rose::rose::rose::rose::rose::rose::rose::rose: WAT A POWER WOMAN!!! :heart_with_arrow:  HASHTAGS #Model #beauty #FotodesTages #Porträt #instagood #follow #Fotoshooting #Instagram #fashion #Fotografie #FotodesTages #modeling #Fashionblogger #bilddestages #PortraitFotografie #Modelife #gntm2020 #gntm_2020 #Shooting #stylegoals #Fashionista #styleblogger #styleoftheday #fashiongirl #Instafashion #fashionaddict #picoftheday #instamood #instalike #instaphoto #Modelagency; B3Kba8oIKwM; 4; 1570120496; (1080, 1080); 34; 1196889588; False
False; 2146567695307218198; #blackbeauty #blackandwhite #schwarz #schwarzertag #matsch #facemask #gesichtsreinigung #gesichtsmaske #wellness #keineahnung #entspannung #bringtdochehnix #hübsch #malemodel #model #gntm2019 #gntm2020 #eroticromance #bad #badewanne #batman; B3KI_IlHZ0W; 5; 1570110831; (1350, 1080); 40; 5718495310; False
False; 2146491692823044574; #sohappy #whitepeoplepicture15000IDR #hardmodellife:face_with_tears_of_joy: #blessingsuzukiarena #bali #tempelritter #gntm2020 #bintangbeer #missarak; B3J3tJwC2He; 2; 1570101771; (1076, 1080); 71; 6149195651; False
False; 2146428330606414418; #showtime #action #raiseyourglass #pink #aliciamoore #ilovepink #travestiéshow #maccosmetic #maccosmetics #nyxcosmetics #nyxlipstick #urbandecay #beauty #germany #colognetravestieshow #köln50668 #proud #amexlife:credit_card: #likeforlikes #share #werbung #gntm2020 #shorthairstyles #blondshorthair #brightsmile #myself #thankful #gratidao #beloved  #fall2019; B3JpTHFoUpS; 5; 1570094218; (1080, 1080); 89; 3964873280; False
False; 2146392654274564751; Sonnenuntergang :sunrise: :butterfly: Ich bin auf der Suche nach schönen Kleidern ... habt ihr Ideen :light_bulb: :down_arrow: #like #comments #love #sonnenuntergang #kleid #fotoshooting #foto #shooting #photo #photographer #shootingday #gntm2020 #gmtm #heidiklum #schönelocation; B3JhL86ixKP; 20; 1570089965; (716, 1080); 189; 246535643; False
False; 2146353952240280386; 𝕷𝖎𝖋𝖊`𝖘 𝖜𝖍𝖆𝖙 𝖞𝖔𝖚 𝖒𝖆𝖐𝖊 𝖎𝖙.:smiling_face_with_3_hearts: . Guten Morgen:two_hearts: Und schon wieder ist der Oktober da:fallen_leaf: Was ist euer Highlight im Oktober?:thinking_face: Ich persönlich freu mich schon wieder total auf Halloween.:ghost: . . . :camera_with_flash: Photo by @hirsch_martin . . . . *Werbung aufgrund der Markierung * . . . . . . ##portrait_planet#portraitsmadeingermany#photoshooting#photography#gntm#portrait#portrait_ig#dress#portraiture#pose#portraitphotography#portrait_mood#princess#portraits#gntm2020#wedding#girlssupportgirls; B3JYYw1iaNC; 32; 1570085351; (1350, 1080); 1195; 1589602727; False
False; 2146247323142550081; #enjoylife #topmodel #twoweeksdiet  #gitgitwaterfall #travelaroundbali #goodmorningbintang #dreamlife #uhuzigeuner #vanlife #gntm2020; B3JAJGwC3JB; 1; 1570072640; (1080, 1080); 75; 6149195651; False
False; 2146033882336643852; Big sizes :backhand_index_pointing_right: up to Eu size 47 :pushpin: Beautiful red alcantara  overknees :smiling_face_with_heart-eyes: made in Italy with :heart_suit: www.nolimitshoes.com #sexy #boots #overknees #pictureoftheday #fotografie #model #legs #colours #ferrarired #girl #shoes #shop #store #alcantara #fashion #fashionblogger_de #transgender #transgermany #divas #shoppingqueen #beautiful #women #tall #enjoy #transgendercommunity #gntm2020 #stivalisopraginocchio #plussizeshoes #oversize #nolimitshoes; B3IPnIgoMsM; 2; 1570047196; (1350, 1080); 23; 4459142508; False
False; 2145943631633743195; 𝖂𝖍𝖊𝖗𝖊𝖛𝖊𝖗 𝖞𝖔𝖚 𝖌𝖔, 𝖌𝖔 𝖜𝖎𝖙𝖍 𝖆𝖑𝖑 𝖞𝖔𝖚𝖗 𝖍𝖊𝖆𝖗𝖙:smiling_face_with_3_hearts: . Was macht ihr an eurem freien Tag morgen?:thinking_face::two_hearts: . . . . :camera_with_flash: Photo by @bastianbindler_photography . . . . . *Werbung aufgrund der Markierung * . . . . . . ##portrait_planet#portraitsmadeingermany#photoshooting#photography#gntm#portrait#portrait_ig#portraiture#pose#portraitphotography#portrait_mood#portraits#gntm2020#girlssupportgirls; B3H7Fz_in1b; 15; 1570036437; (720, 1080); 813; 1589602727; False
False; 2145922840377997345; Mode kann man kaufen, Stil muss man haben!  _________________  #carmuska #franziskaelea #denisebobe #carmushkis #inspofashion #beautybrina #fairysdaily #tami_sa #sarahmargit #storytemplates #followme #inspiration #marinapeaxh #instagood #therubinrose #dijanibanani #karokauer #girlblogger #lizkaeber #flowers #bloggerin #lifeblogger #supporter #sarasi #brewko #bellakraus #gntm2020; B3H2XQoILgh; 64; 1570033958; (1350, 1080); 410; 1351464337; False
False; 2145765329213765062; #MyTalentedDaughter #lisabraun #ichbingntm2020 #gntm #GNTM2020 #belarusmodel #austriangirlinBelarus #model #modeling #getscouted #getdiscovered #modelcasting #modelscout #scouting #modelwerk #WABDE #watchThisFace #elite #beelite #nomakeup #naturalbeauty #uniqueface #hair #beauty #pretty #face #newfacemodel #newface; B3HSjK7IrXG; 0; 1570015182; (789, 750); 10; 2476547868; False
False; 2145657235773696822; :butterfly::black_heart: #fotografie #shooting #shootingday #fotgraf #photography #photooftheday #gntm2020 #love #kleid; B3G5-NECas2; 15; 1570002296; (1350, 1080); 292; 246535643; False
False; 2145274863393260822; kleine Fotosession im Erzgebirge #nimmmich #hähnchenstand #gntm2020 #palmeausplastik; B3FjB9CIUUW; 16; 1569956714; (1350, 1080); 173; 1146188177; False
False; 2145227049055835897; 𝕴 𝖓𝖊𝖛𝖊𝖗 𝖓𝖊𝖊𝖉𝖊𝖉 𝖞𝖔𝖚, 𝖞𝖔𝖚 𝖒𝖚𝖘𝖙'𝖛𝖊 𝖙𝖍𝖔𝖚𝖌𝖍𝖙 𝕴 𝖉𝖎𝖉.:gem_stone: . Was mögt ihr lieber Portraits, oder Ganzkörperaufnahmen?:see-no-evil_monkey: Ich finde eine gute Mischung aus beidem ist gut.:smiling_face_with_3_hearts: . . :camera_with_flash: Photo by @thorsten.s_photography . :lipstick:Makeup by @_mashunjaa . :dress:Dress by @slanovskiy_chemnitz . :woman_getting_haircut_medium-light_skin_tone:Hair by @seilerprowin . . . . . . *Werbung aufgrund der Markierung * . . . . . . ##portrait_planet#portraitsmadeingermany#photoshooting#photography#gntm#portrait#portrait_ig#dress#portraiture#pose#portraitphotography#portrait_mood#princess#portraits#gntm2020#wedding#girlssupportgirls; B3FYKKdiFb5; 11; 1569951014; (1350, 1080); 618; 1589602727; False
False; 2145209345873350448; Re-post. @miss.impurfect  𝕻𝖑𝖊𝖆𝖘𝖊 𝖉𝖔𝖓'𝖙 𝖊𝖛𝖊𝖗 𝖙𝖍𝖎𝖓𝖐 𝖙𝖍𝖆𝖙 𝕴 𝖓𝖊𝖊𝖉 𝖞𝖔𝖚 𝖎𝖓 𝖒𝖞 𝖑𝖎𝖋𝖊 ... 𝖈𝖆𝖚𝖘𝖊 𝖆𝖙 𝖔𝖓𝖊 𝖕𝖔𝖎𝖓𝖙 𝖜𝖊 𝖉𝖎𝖉𝖓'𝖙 𝖐𝖓𝖔𝖜 𝖊𝖆𝖈𝖍 𝖔𝖙𝖍𝖊𝖗 𝖆𝖓𝖉 𝕴 𝖜𝖆𝖘 𝖉𝖔𝖎𝖓𝖌 𝖏𝖚𝖘𝖙 𝖋𝖎𝖓𝖊.:crescent_moon: . Schönen Sonntag euch allen:two_hearts: @mow_pictures und ich arbeiten heute an einem neuen Projekt und ich bin schon echt mega gespannt auf die Ergebnisse :smiling_face_with_3_hearts: Wie verbringt ihr euren Sonntag so?:see-no-evil_monkey: . . . :camera_with_flash: Photo by @petrkrauplphotos . . . . *Werbung aufgrund der Markierung * . . . . . . ##portrait_planet#portraitsmadeingermany#photoshooting#photography#gntm#portrait#portrait_ig#portraiture#pose#portraitphotography#portrait_mood#portraits#gntm2020#girlssupportgirls; B3FUIjFoQ8w; 0; 1569948903; (937, 750); 16; 17556932677; False
False; 2145193801420579823; Urlaub 2k19 :palm_tree::sun::airplane: — — •Wart ihr dieses Jahr schon im Urlaub? Wenn ja schreibt mal in die Kommentare, wo Ihr schon so überall wart. • — — #sonnenbrand #sonne #beach #strand #mannmitbart #malle2019 #ocean #oceaneyes #snapbackcap #blueeyes #waseinwetter #brownhair #model #gntm2020 #fortnite #fortnitestreamer #streamer #germanstreamer #gamer #twitch #twitchstreamer #blaqonetv #followme.; B3FQmWMCyPv; 0; 1569947050; (1350, 1080); 39; 11303931681; False
False; 2145056766942024100; #MyTalentedDaughter #lisabraun #belarusmodel #austriangirlinBelarus #newface #modeling #ichbingntm2020 #gntm #GNTM2020; B3ExcO4oJGk; 0; 1569930714; (937, 750); 12; 2476547868; False
False; 2144712028514961943; #fashionfails :face_with_tears_of_joy: Wie im letzten Post bereits erwähnt, hatte ich heute mit @meinabroad sehr viel Spaß NYC.  Der Hauptgrund dafür waren, zwei Abstecher zu H&M bei denen #germanysnexttopmodel Meina die wohl fragwürdigsten Kombinationen der Saison präsentierte.  #gntm2020  #ichbingermanysnexttopmodel2020 #heidiklum; B3DjDoNJEoX; 1; 1569889618; (1350, 1080); 108; 1184694296; False
False; 2144526329396197182; Guten Morgen ihr Lieben, Heidi Klum wollte es, Frau Kaulitz bekommt es. Wir bewerben uns hiermit ganz offiziell für die nächste Staffel Germanys next Topmodel. Da Heidi uns auch folgt, wird Sie dies sicher auch lesen. Wie man auf diesem und den vorherigen Bildern sehr gut erkennen kann, sind wir flexibel einsetzbar, bestechen durch unsere Mimik und auch durch unser kongeniales Zusammenspiel mit dem Fotografen. Wenn hier keine Väterleswirtschaft betrieben wird, dann führt das Finale nicht an uns vorbei. Heidi, here we go. Was meint ihr, hätten wir das Zeugs dazu?  Einen schönen Start in die Woche wünschen wir euch. #tellmewhyidontlikemondays #supermodel #durchdenmonsun #plussize #model #paris #mailand #milano #berlinerfashionweek #heidiklum #nocastingneeded #nofilterneeded #newyork #casting #mitdemgoldenenbuzzerdirektinsfinale #supertalent #horse #tokiohotelbill #tokiohotel  #kenntwereines #carmushka #karokauer #influencer #influencergoestopmodel #fotograf #models #modellife #modelsearch #gntm2020 #bevorihrnachschautheidifolgtuns(noch)nicht; B3C41WbIfc-; 3; 1569867481; (1080, 1080); 101; 18656206803; False
False; 2144519167730934431; Summer please don’t leave me :sparkles: i just bought a new #jeansskirt :sun: :eyes:; B3C3NImnmKf; 24; 1569866628; (1350, 1080); 132; 17317438983; False
False; 2144487123567121510; Trust!⁠ ⁠ Do you know what it is like to trust people?⁠ ⁠ I have experienced so much psychological violence through the marriage of my ex-husband. I have already written to you a little and it does me good. But the trust in people especially from me to men. I am aware that not everyone is the same, it is very difficult for me to trust a man.⁠ ⁠ Werbung / Nennung⁠ ⁠ #model: @pumklchen ⁠ #photographer: Udo Herrman⁠ ⁠ #ulrike2309 #pumklchen123 #foto_follower_loop #artofvisuals #folkportraits #ig_worldclub #make_portraits #naturallightportrait #talent_de #portrait_mf #facesmag #facesmag_beauty⁠ #portraitphotographer #primelens #tfpshooting #artofsplendor #featurepalette⁠ #hvmansouls #loveofportraits #naturallightphotography #portrait #portraitpage⁠ #porträtfotografie #tfpmodel #ichbingntm2020 #gntm2020⁠ ⁠ @portraits.made.in.switzerland  @portraitfestival ⁠ @theworldofportrait @portraitpage  @agameofportraits⁠ @visionportraitz @fivestarportraits @gymgirlscertified⁠ @swiss.portrait.mag @portrait.squad @allgemeinezeitung ⁠ @wiesbadenerkurier @echoonline_suedhessen ⁠ @giesseneranzeiger @vrmwirbewegen ⁠ @mittelhessen.de @photograaphersteam @Megaphotographers @urbanfashion_mainz⁠ @portraits_galery @best_photos_shotout_girl⁠ @portraits.made.in.germany @talents.university⁠ @portraitstream @talent.de @foto_follower_loop⁠ @protrait.germany @talent.rus @talent.za⁠ @be.a.photo @portraitureinspirations @portraittalents @portraitvisions @portrait_visions @portrait.jorney @facesmag @facesmag_beauty⁠; B3Cv61JnhRm; 32; 1569862808; (761, 1080); 267; 1620948674; False
False; 2144445831296894928; :tornado: #theresiagntm #theresia #cool #grey #edits #edit #instagramm #gntm2019 #gntm2020 #gntm #live #love #laugh #omgpage #omg #omgedit; B3Cmh8uhMfQ; 3; 1569857885; (1080, 1080); 66; 11778563989; False
False; 2144444901707150613; Woman meets Architecture in Berlin @kristinapetermann  On Sony A6000 50mm f/1.8 #streetphotography #portrait #photooftheday #photographer #posing #instagood #style #oursignaturepose #photoshoot #photography #portraitmood #picoftheday #model #pursuitofportraits #posepatch #portrait #boobs #photoshoot #makeportraits #liveauthentic  #letsgosomewhere #portraits_ig #pursuitofportraits #fashion #gntm2020 #germanbeauty #berlinstyle #closeups; B3CmUa-pvUV; 1; 1569857774; (1345, 1080); 42; 8284690249; False
False; 2144442743133598569; Autumn-Shooting :fallen_leaf:  @kristinapetermann  On Sony A6000 50mm f/1.8 #portraitphotography #portrait #photooftheday #photographer #posing #instagood #style #oursignaturepose #photoshoot #photography #portraitmood #picoftheday #model #pursuitofportraits #posepatch #portrait #boobs #photoshoot #makeportraits #liveauthentic  #letsgosomewhere #portraits_ig #pursuitofportraits #fashion #gntm2020 #germanbeauty #berlinstyle #closeups; B3Cl1AppHNp; 2; 1569857517; (1350, 1080); 32; 8284690249; False
False; 2144421504669525443; 𝕭𝖊 𝖙𝖗𝖚𝖊 𝖙𝖔 𝖞𝖔𝖚𝖗𝖘𝖊𝖑𝖋 𝖆𝖓𝖉 𝖘𝖚𝖗𝖗𝖔𝖚𝖓𝖉 𝖞𝖔𝖚𝖗𝖘𝖊𝖑𝖋 𝖜𝖎𝖙𝖍 𝖕𝖔𝖘𝖎𝖙𝖎𝖛𝖊, 𝖘𝖚𝖕𝖕𝖔𝖗𝖙𝖎𝖛𝖊 𝖕𝖊𝖔𝖕𝖑𝖊:cherry_blossom: . 1 oder 2 ? :two_hearts:  Danke @instagram , dass ich das Bild erst beim zweiten Versuch posten kann:woman_facepalming_medium_skin_tone: Euch allen einen guten Start in die Woche :smiling_face_with_smiling_eyes: . . . :camera_with_flash: Photo by @bastianbindler_photography . . . . *Werbung aufgrund der Markierung * . . . . . . ##portrait_planet#portraitsmadeingermany#photoshooting#photography#gntm#portrait#portrait_ig#portraiture#pose#portraitphotography#portrait_mood#portraits#gntm2020#girlssupportgirls; B3Cg_8yiSXD; 22; 1569854985; (720, 1080); 866; 1589602727; False
False; 2144316497653277201; Holidays:winking_face:  #bachelorette2019 #winner #gntm #gntm2019 #gntm2020 #happy #garten #nature #Sweet #sweetboy #boyfriend #world #chillen #träume; B3CJH5YoiIR; 0; 1569842467; (1080, 1080); 20; 14416546172; False
False; 2143808088296769480; #puppy #Pomeranian #pomeranians #pomeranianlove #zwergspitz #zwergspitzliebe #love #lovepomeranian #lovepuppy #posing #gntm2020 :partying_face::smiling_face_with_3_hearts:; B3AVhkRicfI; 1; 1569781860; (1080, 1080); 25; 2872944234; False
False; 2143782330372893495; • I already miss the summer :weary_face: •  #summerpic #throwback #insta #girl #me #germany #bavariangirl #bavariannature #blackoutfit #photography #hobbyblogger #blog #model #modelling #inspo #ichbingntm2020 #gntm2020 #hairgoals #bodygoals #potd #body #bodypositive #myouface; B3APqvVoqs3; 87; 1569778790; (1080, 1080); 1039; 3918442851; False
False; 2143558247751878172; „stell dich mal boybandmäßig hin“ - :camera: @luciekallies #frankfurt #frankfurtammain #supermodel #topmodel #gntm2020 #swagboy #swag #boybandmember #posing #musician #musicianslife #musicianlife #citytrip #musiciansofinstagram #guitarist #mdnr #mdnrmusic #songwriter #musicproducer #songwriters #guitaristsofig #songwritersofinstagram #guitaristsoninstagram #musiciansofinstagram #instamusicians #musicproducers #musicproducerslife #wannabe #frankfurt_de #frankfurtgermany; B2_ct6InAYc; 4; 1569752077; (1080, 1080); 37; 1415765128; False
False; 2143551815735306411; 𝕻𝖑𝖊𝖆𝖘𝖊 𝖉𝖔𝖓'𝖙 𝖊𝖛𝖊𝖗 𝖙𝖍𝖎𝖓𝖐 𝖙𝖍𝖆𝖙 𝕴 𝖓𝖊𝖊𝖉 𝖞𝖔𝖚 𝖎𝖓 𝖒𝖞 𝖑𝖎𝖋𝖊 ... 𝖈𝖆𝖚𝖘𝖊 𝖆𝖙 𝖔𝖓𝖊 𝖕𝖔𝖎𝖓𝖙 𝖜𝖊 𝖉𝖎𝖉𝖓'𝖙 𝖐𝖓𝖔𝖜 𝖊𝖆𝖈𝖍 𝖔𝖙𝖍𝖊𝖗 𝖆𝖓𝖉 𝕴 𝖜𝖆𝖘 𝖉𝖔𝖎𝖓𝖌 𝖏𝖚𝖘𝖙 𝖋𝖎𝖓𝖊.:crescent_moon: . Schönen Sonntag euch allen:two_hearts: @mow_pictures und ich arbeiten heute an einem neuen Projekt und ich bin schon echt mega gespannt auf die Ergebnisse :smiling_face_with_3_hearts: Wie verbringt ihr euren Sonntag so?:see-no-evil_monkey: . . . :camera_with_flash: Photo by @petrkrauplphotos . . . . *Werbung aufgrund der Markierung * . . . . . . ##portrait_planet#portraitsmadeingermany#photoshooting#photography#gntm#portrait#portrait_ig#portraiture#pose#portraitphotography#portrait_mood#portraits#gntm2020#girlssupportgirls; B2_bQT2i-ir; 52; 1569751310; (1350, 1080); 2470; 1589602727; False
